power_nW,transmission,fwhm,fit_error,source_file
1,40,0.019481922794175783,0.001660555882745792,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.016338909363086816,0.0019724100384316007,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.009998603437658793,0.0005690722496491114,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.013563862573696212,0.0006982616429618281,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.009930437316970232,0.0012245058403723267,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02369872801495874,0.0012016445450616223,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.007806117050258247,0.00040494264269213593,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014418789384635604,0.000694118889841385,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.004298919637135549,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.007072642407527147,0.0003985916108897047,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.018020279626498204,0.000854122766799342,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.019278317406783093,0.001052790386662028,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.013625174339101945,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01802685360217638,0.000989455189711683,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.016678335531615428,0.0016162586498125716,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.016707888128114995,0.0016833986083155338,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.008587888001946445,0.0006326158388035723,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02978913722061704,0.001322984701631042,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.020051568867151433,0.001100514785482972,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.024128351587127696,0.001146461988028154,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.022856333601159302,0.0019887410290182228,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.013697224640478343,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.023833785008945525,0.0018923570515571495,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.005007280910923332,0.00031230859395045486,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.015364839783265236,0.0007703233791586456,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.015561937836493022,0.011353492448087933,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.009099002452195252,0.0008991127862224205,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012766521780336899,0.0004042255330042282,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.0027257053034273845,0.001364134285170365,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.006372297067065545,0.003625804278473973,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02524584933512762,0.0013532477296436785,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014986894450180968,0.0014237801171891164,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.020848555273716343,0.0010501614884507507,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.010583288394272848,0.0005931934893258904,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.016572801071562573,0.002085623355341639,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.03332090278704301,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.022115682582559748,0.002472339213837292,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01677186934759293,0.0010658121864106191,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.035059909510172765,0.00629001375447085,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012450330061820183,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.023208700005160343,0.0015729639193468245,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01594438243703873,0.0009878877442909143,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.003910200659512089,0.0038759410108067617,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02117366547392244,0.003293291309741759,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.010977169254149101,0.00063843450298371,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.020927437208728444,0.001308108468587432,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02190377687788793,0.0014329085804898132,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.009774179605236204,0.0012719117065007148,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012058831230703088,0.0006369443989466587,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.03999940211063042,0.0034535047910046806,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012124952953115312,0.0005484595776122949,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011654307280535072,0.0007354809190721432,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.0034482096661406043,0.0001554192224396662,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.0210367486162604,0.0018405173926729448,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01953077188484118,0.0010980237960100836,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02073599240548197,0.0007944844863542064,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.010539248995397103,0.000578437090313644,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02739220926872008,0.0021213192648741365,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02620620962477911,0.0018359262229572495,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.050712565151842325,0.0265321597832994,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.004832100461190507,0.0004098767450743999,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014036494815625754,0.0008172010721965142,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.010715686988535004,0.0006968424959151397,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.007092816643510077,0.0007847643874207901,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.020576318021952672,0.0012826261627266256,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012102026823244388,0.0008219294444071847,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.008029111618206807,0.0025256943710565364,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012358729502789776,0.0012032833698919602,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.032889726951348314,0.002065103140726973,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.029169781847833257,0.002133769811614991,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.019237281916565208,0.0026084783615304033,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.026834592368845993,0.0023455326866157742,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.021273057475925197,0.0009108954400825203,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.008600106238451326,0.0005233595582575176,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014742739589839095,0.0008352842083962646,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.030522854268036193,0.019396863528636583,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014789008011907787,0.0011798138879718363,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01733260499914912,0.0005161538077837351,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.015463704601354685,0.0006358471099074689,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.022193347309284107,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.013985768732598002,0.0008583930123264608,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.024243244431737598,0.0016641423939621315,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.007691193480512576,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.017726173796490705,0.0015093452301991144,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.018951579307882924,0.0011792334469771092,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.024835616988561897,0.0012951413230778395,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.016606634683594995,0.002948538246002445,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.019287924981515547,0.0012950198191430515,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011976338814803032,0.0005778892537976529,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.008582224027939945,0.0003669488258828628,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01909284441239371,0.001587942431642488,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.010431508596355112,0.0007204167005366018,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014689742531178464,0.0016281537123782209,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01533737413471286,0.0005912431102560985,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.007206502790004896,0.01115160536553594,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01360364598454414,0.0026814267160958174,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.013637686436879995,0.0005530451723471163,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.004623539374835575,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01214894931384136,0.0005622302683615997,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.021453521458384937,0.0009168378731582675,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011802014722093555,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.020593483854249525,0.00149819905457769,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.00832935052817752,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01934399200796883,0.0018097174891108549,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.036673931248326096,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011619700327738932,0.0013150586746866167,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01948238274756036,0.000974877456499524,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.03086948937240017,0.001574301025803481,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012488512456205351,0.001037191903385088,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.0073358454484445295,0.0002749153213378302,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.020187021478348686,0.0010255141612015304,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.010403295589294592,0.0009459165243841516,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.007070712991071811,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.03382955592761395,0.002089975792291407,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02206806071214655,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.005564259400443282,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012911156175204984,0.0008465562957701587,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.002931180659864244,0.0007516258254640746,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.010893154096988744,0.0006048353584272028,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.03156593518644028,0.0020806281134577646,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.0044673384186619085,0.001734083306192022,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02096628708235527,0.0007408388086295091,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02109225592387451,0.001483141897452736,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011966017448170147,0.002500574251749759,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011295848782941917,0.007774352283349374,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.030774448040727435,0.0016070037374338604,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.0061282536528037045,0.009079678026544588,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.005081389004925191,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.005028020953790338,0.0015809877696525048,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.010335655711993248,0.010958131265590467,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.009935816393684077,0.0034000127541732915,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.019857018116168128,0.0010476149165891935,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.007695644373445063,0.0003983789675936272,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.005479268678482502,0.00020338314814233687,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014522909801556329,0.0008105227569719965,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014449204783862598,0.0009007423446346205,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02534686228250691,0.0010805362934349291,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.021517739790909134,0.0013579698628742984,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.013419319609590216,0.0014898111789208896,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.005340929559933356,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.008655990980721683,0.000978720104527384,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.004531493727148497,0.0005791760421651188,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.028132420276275615,0.0015032300627734747,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014211904382699304,0.0008686882705641425,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.006215344901545852,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011750090802080835,0.0012946444290988192,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01599914241788663,0.00100565026062867,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011253618811091442,0.0008190066474045554,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.0065237709038738,0.0008647332949630051,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.023765431298362397,0.004494798301802234,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02046155807005817,0.0020488165816182876,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.024937157843867127,0.0009999023241717658,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.023339909996607608,0.00215433646446042,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.015552159689680684,0.0006596798343095592,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.00939561107981519,0.0009589885708481408,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.010826352362486491,0.00049315178185818,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012029118415099816,0.001415393080874614,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01775085862351195,0.0009937733505736444,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.018578608592497263,0.0009040922130797421,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011900777365511508,0.002232562759978108,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02286385570600817,0.0015383673478954708,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011029841104472447,0.003265882740625876,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.017193678906901447,0.0011941382273605034,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.022486815340464875,0.0010616724231326986,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.027362558214963608,0.0019259739387670796,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012379074851769508,0.0006142598735472902,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.006757743517056521,0.00046768874662318815,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,,,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.017050383472568115,0.0009618569273048506,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.02153125371171789,0.0012704892175780867,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.011202741297973225,0.001535155115435952,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.01456431278859926,0.0006388052012461072,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.012662902499464192,0.004490040153469325,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.028616530759939827,0.0015986359161977188,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.021923870447003085,0.0025267506581505054,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.014161710334648558,0.0011392524403196,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
1,40,0.013221451558653835,0.0005254072463884616,fwhm_1nW_240221SIL_Puppy_hindleg_red1nW_Top20nW_Trans40.txt
